Month,Day,Hour,Beam,Diffuse
4,27,7,168,165
4,27,8,397,248
4,27,9,622,234
4,27,10,644,284
4,27,11,714,267
4,27,12,723,270
4,27,13,710,265
4,27,14,406,382
4,27,15,76,327
4,27,16,489,191
4,27,17,166,164
4,27,18,0,6
4,27,19,0,0
4,27,20,0,0
4,27,21,0,0
4,27,22,0,0
4,27,23,0,0
4,28,0,0,0
4,28,1,0,0
4,28,2,0,0
4,28,3,0,0
4,28,4,0,0
4,28,5,0,0
4,28,6,15,50
4,28,7,244,166
4,28,8,520,200
4,28,9,624,234
4,28,10,685,256
4,28,11,717,268
4,28,12,726,271
4,28,13,713,266
4,28,14,19,206
4,28,15,0,142
4,28,16,0,83
4,28,17,9,116
4,28,18,0,28
4,28,19,0,0
4,28,20,0,0
4,28,21,0,0
4,28,22,0,0
4,28,23,0,0
4,29,0,0,0
4,29,1,0,0
4,29,2,0,0
4,29,3,0,0
4,29,4,0,0
4,29,5,0,0
4,29,6,18,51
4,29,7,249,166
4,29,8,515,199
4,29,9,619,233
4,29,10,681,255
4,29,11,713,267
4,29,12,722,270
4,29,13,710,265
4,29,14,674,252
4,29,15,606,228
4,29,16,46,224
4,29,17,0,74
4,29,18,0,7
4,29,19,0,0
4,29,20,0,0
4,29,21,0,0
4,29,22,0,0
4,29,23,0,0
4,30,0,0,0
4,30,1,0,0
4,30,2,0,0
4,30,3,0,0
4,30,4,0,0
4,30,5,0,0
4,30,6,30,56
4,30,7,342,147
4,30,8,516,200
4,30,9,620,233
4,30,10,681,255
4,30,11,713,266
4,30,12,721,270
4,30,13,708,265
4,30,14,672,251
4,30,15,604,228
4,30,16,490,191
4,30,17,298,133
4,30,18,0,15
4,30,19,0,0
4,30,20,0,0
4,30,21,0,0
4,30,22,0,0
4,30,23,0,0
5,1,0,0,0
5,1,1,0,0
5,1,2,0,0
5,1,3,0,0
5,1,4,0,0
5,1,5,0,0
5,1,6,0,44
5,1,7,223,177
5,1,8,433,228
5,1,9,552,263
5,1,10,612,299
5,1,11,651,311
5,1,12,635,329
5,1,13,628,316
5,1,14,588,296
5,1,15,533,255
5,1,16,344,249
5,1,17,0,81
5,1,18,0,6
5,1,19,0,0
5,1,20,0,0
5,1,21,0,0
5,1,22,0,0
5,1,23,0,0
5,2,0,0,0
5,2,1,0,0
5,2,2,0,0
5,2,3,0,0
5,2,4,0,0
5,2,5,0,0
5,2,6,0,39
5,2,7,126,175
5,2,8,252,277
5,2,9,74,323
5,2,10,418,383
5,2,11,593,355
5,2,12,567,383
5,2,13,315,437
5,2,14,365,382
5,2,15,385,327
5,2,16,9,181
5,2,17,55,139
5,2,18,0,26
5,2,19,0,0
5,2,20,0,0
5,2,21,0,0
5,2,22,0,0
5,2,23,0,0
5,3,0,0,0
5,3,1,0,0
5,3,2,0,0
5,3,3,0,0
5,3,4,0,0
5,3,5,0,0
5,3,6,0,12
5,3,7,185,179
5,3,8,370,250
5,3,9,542,274
5,3,10,528,335
5,3,11,630,326
5,3,12,597,354
5,3,13,609,328
5,3,14,558,315
5,3,15,411,309
5,3,16,113,259
5,3,17,33,132
5,3,18,0,16
5,3,19,0,0
5,3,20,0,0
5,3,21,0,0
5,3,22,0,0
5,3,23,0,0
5,4,0,0,0
5,4,1,0,0
5,4,2,0,0
5,4,3,0,0
5,4,4,0,0
5,4,5,0,0
5,4,6,22,50
5,4,7,202,175
5,4,8,419,235
5,4,9,529,272
5,4,10,593,309
5,4,11,627,323
5,4,12,636,329
5,4,13,616,329
5,4,14,488,331
5,4,15,289,338
5,4,16,275,241
5,4,17,111,152
5,4,18,0,26
5,4,19,0,0
5,4,20,0,0
5,4,21,0,0
5,4,22,0,0
5,4,23,0,0
5,5,0,0,0
5,5,1,0,0
5,5,2,0,0
5,5,3,0,0
5,5,4,0,0
5,5,5,0,0
5,5,6,29,51
5,5,7,147,180
5,5,8,362,251
5,5,9,491,285
5,5,10,563,325
5,5,11,628,323
5,5,12,618,341
5,5,13,631,315
5,5,14,536,342
5,5,15,177,347
5,5,16,17,196
5,5,17,0,63
5,5,18,0,7
5,5,19,0,0
5,5,20,0,0
5,5,21,0,0
5,5,22,0,0
5,5,23,0,0
5,6,0,0,0
5,6,1,0,0
5,6,2,0,0
5,6,3,0,0
5,6,4,0,0
5,6,5,0,0
5,6,6,9,56
5,6,7,209,176
5,6,8,439,230
5,6,9,544,274
5,6,10,620,294
5,6,11,652,312
5,6,12,660,317
5,6,13,631,314
5,6,14,609,288
5,6,15,539,255
5,6,16,408,218
5,6,17,165,159
5,6,18,0,25
5,6,19,0,0
5,6,20,0,0
5,6,21,0,0
5,6,22,0,0
5,6,23,0,0
5,7,0,0,0
5,7,1,0,0
5,7,2,0,0
5,7,3,0,0
5,7,4,0,0
5,7,5,0,0
5,7,6,18,60
5,7,7,244,177
5,7,8,440,230
5,7,9,546,268
5,7,10,612,300
5,7,11,652,311
5,7,12,660,318
5,7,13,638,315
5,7,14,511,328
5,7,15,477,279
5,7,16,408,219
5,7,17,167,160
5,7,18,0,29
5,7,19,0,0
5,7,20,0,0
5,7,21,0,0
5,7,22,0,0
5,7,23,0,0
5,8,0,0,0
5,8,1,0,0
5,8,2,0,0
5,8,3,0,0
5,8,4,0,0
5,8,5,0,0
5,8,6,13,58
5,8,7,247,177
5,8,8,441,230
5,8,9,545,275
5,8,10,620,295
5,8,11,652,312
5,8,12,658,315
5,8,13,647,309
5,8,14,580,306
5,8,15,540,255
5,8,16,388,225
5,8,17,141,159
5,8,18,0,27
5,8,19,0,0
5,8,20,0,0
5,8,21,0,0
5,8,22,0,0
5,8,23,0,0
5,9,0,0,0
5,9,1,0,0
5,9,2,0,0
5,9,3,0,0
5,9,4,0,0
5,9,5,0,0
5,9,6,9,53
5,9,7,131,182
5,9,8,233,280
5,9,9,491,306
5,9,10,446,357
5,9,11,314,446
5,9,12,537,409
5,9,13,484,368
5,9,14,542,332
5,9,15,340,329
5,9,16,301,259
5,9,17,0,96
5,9,18,0,20
5,9,19,0,0
5,9,20,0,0
5,9,21,0,0
5,9,22,0,0
5,9,23,0,0
5,10,0,0,0
5,10,1,0,0
5,10,2,0,0
5,10,3,0,0
5,10,4,0,0
5,10,5,0,0
5,10,6,15,54
5,10,7,0,73
5,10,8,0,127
5,10,9,469,333
5,10,10,612,296
5,10,11,645,312
5,10,12,654,316
5,10,13,547,368
5,10,14,560,310
5,10,15,532,265
5,10,16,393,224
5,10,17,146,161
5,10,18,0,16
5,10,19,0,0
5,10,20,0,0
5,10,21,0,0
5,10,22,0,0
5,10,23,0,0
5,11,0,0,0
5,11,1,0,0
5,11,2,0,0
5,11,3,0,0
5,11,4,0,0
5,11,5,0,0
5,11,6,0,41
5,11,7,137,178
5,11,8,264,278
5,11,9,101,367
5,11,10,226,429
5,11,11,260,447
5,11,12,573,387
5,11,13,577,347
5,11,14,602,294
5,11,15,540,256
5,11,16,411,220
5,11,17,148,161
5,11,18,0,31
5,11,19,0,0
5,11,20,0,0
5,11,21,0,0
5,11,22,0,0
5,11,23,0,0
5,12,0,0,0
5,12,1,0,0
5,12,2,0,0
5,12,3,0,0
5,12,4,0,0
5,12,5,0,0
5,12,6,28,68
5,12,7,259,179
5,12,8,444,232
5,12,9,547,275
5,12,10,620,295
5,12,11,652,312
5,12,12,660,317
5,12,13,646,310
5,12,14,602,295
5,12,15,541,256
5,12,16,412,220
5,12,17,178,164
5,12,18,0,36
5,12,19,0,0
5,12,20,0,0
5,12,21,0,0
5,12,22,0,0
5,12,23,0,0
5,13,0,0,0
5,13,1,0,0
5,13,2,0,0
5,13,3,0,0
5,13,4,0,0
5,13,5,0,0
5,13,6,30,68
5,13,7,260,180
5,13,8,445,232
5,13,9,547,275
5,13,10,620,295
5,13,11,652,312
5,13,12,660,317
5,13,13,646,310
5,13,14,602,295
5,13,15,541,256
5,13,16,413,220
5,13,17,207,155
5,13,18,0,37
5,13,19,0,0
5,13,20,0,0
5,13,21,0,0
5,13,22,0,0
5,13,23,0,0
5,14,0,0,0
5,14,1,0,0
5,14,2,0,0
5,14,3,0,0
5,14,4,0,0
5,14,5,0,0
5,14,6,23,67
5,14,7,245,181
5,14,8,445,232
5,14,9,548,275
5,14,10,620,295
5,14,11,649,311
5,14,12,659,315
5,14,13,646,310
5,14,14,602,295
5,14,15,541,257
5,14,16,413,220
5,14,17,168,165
5,14,18,0,35
5,14,19,0,0
5,14,20,0,0
5,14,21,0,0
5,14,22,0,0
5,14,23,0,0
5,15,0,0,0
5,15,1,0,0
5,15,2,0,0
5,15,3,0,0
5,15,4,0,0
5,15,5,0,0
5,15,6,17,66
5,15,7,231,182
5,15,8,446,232
5,15,9,538,279
5,15,10,615,299
5,15,11,652,313
5,15,12,660,317
5,15,13,646,310
5,15,14,602,295
5,15,15,542,257
5,15,16,403,224
5,15,17,156,164
5,15,18,0,16
5,15,19,0,0
5,15,20,0,0
5,15,21,0,0
5,15,22,0,0
5,15,23,0,0
5,16,0,0,0
5,16,1,0,0
5,16,2,0,0
5,16,3,0,0
5,16,4,0,0
5,16,5,0,0
5,16,6,27,69
5,16,7,250,182
5,16,8,446,233
5,16,9,548,275
5,16,10,615,299
5,16,11,646,312
5,16,12,654,316
5,16,13,640,310
5,16,14,602,294
5,16,15,222,369
5,16,16,28,215
5,16,17,160,165
5,16,18,5,40
5,16,19,0,0
5,16,20,0,0
5,16,21,0,0
5,16,22,0,0
5,16,23,0,0
5,17,0,0,0
5,17,1,0,0
5,17,2,0,0
5,17,3,0,0
5,17,4,0,0
5,17,5,0,0
5,17,6,28,71
5,17,7,251,183
5,17,8,447,233
5,17,9,548,276
5,17,10,618,300
5,17,11,649,313
5,17,12,656,317
5,17,13,642,310
5,17,14,603,295
5,17,15,535,266
5,17,16,326,262
5,17,17,18,128
5,17,18,0,9
5,17,19,0,0
5,17,20,0,0
5,17,21,0,0
5,17,22,0,0
5,17,23,0,0
5,18,0,0,0
5,18,1,0,0
5,18,2,0,0
5,18,3,0,0
5,18,4,0,0
5,18,5,0,0
5,18,6,22,69
5,18,7,253,183
5,18,8,447,233
5,18,9,549,274
5,18,10,619,300
5,18,11,651,312
5,18,12,659,318
5,18,13,646,310
5,18,14,580,315
5,18,15,371,336
5,18,16,1,162
5,18,17,0,96
5,18,18,0,9
5,18,19,0,0
5,18,20,0,0
5,18,21,0,0
5,18,22,0,0
5,18,23,0,0
5,19,0,0,0
5,19,1,0,0
5,19,2,0,0
5,19,3,0,0
5,19,4,0,0
5,19,5,0,0
5,19,6,15,67
5,19,7,223,184
5,19,8,427,240
5,19,9,542,271
5,19,10,602,307
5,19,11,646,312
5,19,12,654,316
5,19,13,640,310
5,19,14,602,293
5,19,15,534,265
5,19,16,417,222
5,19,17,194,162
5,19,18,0,42
5,19,19,0,0
5,19,20,0,0
5,19,21,0,0
5,19,22,0,0
5,19,23,0,0
5,20,0,0,0
5,20,1,0,0
5,20,2,0,0
5,20,3,0,0
5,20,4,0,0
5,20,5,0,0
5,20,6,24,70
5,20,7,224,185
5,20,8,448,234
5,20,9,543,271
5,20,10,603,306
5,20,11,648,313
5,20,12,658,317
5,20,13,645,311
5,20,14,603,295
5,20,15,541,268
5,20,16,418,222
5,20,17,183,168
5,20,18,0,16
5,20,19,0,0
5,20,20,0,0
5,20,21,0,0
5,20,22,0,0
5,20,23,0,0
5,21,0,0,0
5,21,1,0,0
5,21,2,0,0
5,21,3,0,0
5,21,4,0,0
5,21,5,0,0
5,21,6,26,72
5,21,7,242,184
5,21,8,448,233
5,21,9,542,278
5,21,10,618,300
5,21,11,648,313
5,21,12,655,316
5,21,13,641,310
5,21,14,418,364
5,21,15,526,270
5,21,16,418,222
5,21,17,157,168
5,21,18,0,38
5,21,19,0,0
5,21,20,0,0
5,21,21,0,0
5,21,22,0,0
5,21,23,0,0
5,22,0,0,0
5,22,1,0,0
5,22,2,0,0
5,22,3,0,0
5,22,4,0,0
5,22,5,0,0
5,22,6,19,69
5,22,7,228,186
5,22,8,426,236
5,22,9,450,301
5,22,10,552,340
5,22,11,639,310
5,22,12,646,313
5,22,13,632,307
5,22,14,595,291
5,22,15,528,264
5,22,16,419,222
5,22,17,201,165
5,22,18,12,44
5,22,19,0,0
5,22,20,0,0
5,22,21,0,0
5,22,22,0,0
5,22,23,0,0
5,23,0,0,0
5,23,1,0,0
5,23,2,0,0
5,23,3,0,0
5,23,4,0,0
5,23,5,0,0
5,23,6,20,70
5,23,7,213,187
5,23,8,433,239
5,23,9,546,270
5,23,10,605,305
5,23,11,644,311
5,23,12,652,315
5,23,13,639,309
5,23,14,435,351
5,23,15,279,364
5,23,16,0,101
5,23,17,162,188
5,23,18,0,44
5,23,19,0,0
5,23,20,0,0
5,23,21,0,0
5,23,22,0,0
5,23,23,0,0
5,24,0,0,0
5,24,1,0,0
5,24,2,0,0
5,24,3,0,0
5,24,4,0,0
5,24,5,0,0
5,24,6,8,65
5,24,7,230,187
5,24,8,449,234
5,24,9,533,275
5,24,10,610,297
5,24,11,641,310
5,24,12,649,314
5,24,13,636,308
5,24,14,555,313
5,24,15,406,316
5,24,16,127,274
5,24,17,88,162
5,24,18,0,25
5,24,19,0,0
5,24,20,0,0
5,24,21,0,0
5,24,22,0,0
5,24,23,0,0
5,25,0,0,0
5,25,1,0,0
5,25,2,0,0
5,25,3,0,0
5,25,4,0,0
5,25,5,0,0
5,25,6,22,71
5,25,7,248,185
5,25,8,449,234
5,25,9,545,276
5,25,10,617,299
5,25,11,647,312
5,25,12,654,315
5,25,13,640,309
5,25,14,604,294
5,25,15,216,347
5,25,16,0,82
5,25,17,124,162
5,25,18,7,49
5,25,19,0,0
5,25,20,0,0
5,25,21,0,0
5,25,22,0,0
5,25,23,0,0
5,26,0,0,0
5,26,1,0,0
5,26,2,0,0
5,26,3,0,0
5,26,4,0,0
5,26,5,0,0
5,26,6,31,75
5,26,7,271,184
5,26,8,449,235
5,26,9,549,275
5,26,10,620,295
5,26,11,650,313
5,26,12,659,317
5,26,13,646,309
5,26,14,604,295
5,26,15,531,268
5,26,16,422,223
5,26,17,210,167
5,26,18,8,49
5,26,19,0,0
5,26,20,0,0
5,26,21,0,0
5,26,22,0,0
5,26,23,0,0
5,27,0,0,0
5,27,1,0,0
5,27,2,0,0
5,27,3,0,0
5,27,4,0,0
5,27,5,0,0
5,27,6,23,73
5,27,7,249,187
5,27,8,449,234
5,27,9,544,277
5,27,10,620,295
5,27,11,650,310
5,27,12,657,316
5,27,13,537,375
5,27,14,521,351
5,27,15,199,354
5,27,16,0,82
5,27,17,0,87
5,27,18,0,11
5,27,19,0,0
5,27,20,0,0
5,27,21,0,0
5,27,22,0,0
5,27,23,0,0
5,28,0,0,0
5,28,1,0,0
5,28,2,0,0
5,28,3,0,0
5,28,4,0,0
5,28,5,0,0
5,28,6,24,73
5,28,7,267,185
5,28,8,450,232
5,28,9,548,271
5,28,10,400,383
5,28,11,643,311
5,28,12,654,315
5,28,13,642,310
5,28,14,598,298
5,28,15,488,300
5,28,16,226,271
5,28,17,130,165
5,28,18,0,11
5,28,19,0,0
5,28,20,0,0
5,28,21,0,0
5,28,22,0,0
5,28,23,0,0
5,29,0,0,0
5,29,1,0,0
5,29,2,0,0
5,29,3,0,0
5,29,4,0,0
5,29,5,0,0
5,29,6,0,38
5,29,7,72,176
5,29,8,450,232
5,29,9,547,271
5,29,10,606,295
5,29,11,638,309
5,29,12,646,313
5,29,13,634,307
5,29,14,598,292
5,29,15,533,265
5,29,16,424,224
5,29,17,202,174
5,29,18,0,12
5,29,19,0,0
5,29,20,0,0
5,29,21,0,0
5,29,22,0,0
5,29,23,0,0
5,30,0,0,0
5,30,1,0,0
5,30,2,0,0
5,30,3,0,0
5,30,4,0,0
5,30,5,0,0
5,30,6,0,38
5,30,7,6,141
5,30,8,90,272
5,30,9,543,270
5,30,10,601,294
5,30,11,632,307
5,30,12,641,311
5,30,13,629,305
5,30,14,594,290
5,30,15,530,264
5,30,16,426,223
5,30,17,237,169
5,30,18,13,55
5,30,19,0,0
5,30,20,0,0
5,30,21,0,0
5,30,22,0,0
5,30,23,0,0
5,31,0,0,0
5,31,1,0,0
5,31,2,0,0
5,31,3,0,0
5,31,4,0,0
5,31,5,0,0
5,31,6,34,77
5,31,7,251,186
5,31,8,449,234
5,31,9,543,277
5,31,10,601,301
5,31,11,617,329
5,31,12,646,321
5,31,13,640,309
5,31,14,134,411
5,31,15,429,311
5,31,16,405,227
5,31,17,191,175
5,31,18,0,19
5,31,19,0,0
5,31,20,0,0
5,31,21,0,0
5,31,22,0,0
5,31,23,0,0
6,1,0,0,0
6,1,1,0,0
6,1,2,0,0
6,1,3,0,0
6,1,4,0,0
6,1,5,0,0
6,1,6,27,74
6,1,7,224,183
6,1,8,398,236
6,1,9,504,272
6,1,10,560,305
6,1,11,606,319
6,1,12,614,325
6,1,13,599,299
6,1,14,501,315
6,1,15,500,264
6,1,16,380,227
6,1,17,179,166
6,1,18,3,49
6,1,19,0,0
6,1,20,0,0
6,1,21,0,0
6,1,22,0,0
6,1,23,0,0
6,2,0,0,0
6,2,1,0,0
6,2,2,0,0
6,2,3,0,0
6,2,4,0,0
6,2,5,0,0
6,2,6,39,79
6,2,7,234,182
6,2,8,404,236
6,2,9,515,271
6,2,10,574,301
6,2,11,605,320
6,2,12,612,327
6,2,13,564,313
6,2,14,566,296
6,2,15,501,262
6,2,16,381,227
6,2,17,155,172
6,2,18,0,48
6,2,19,0,0
6,2,20,0,0
6,2,21,0,0
6,2,22,0,0
6,2,23,0,0
6,3,0,0,0
6,3,1,0,0
6,3,2,0,0
6,3,3,0,0
6,3,4,0,0
6,3,5,0,0
6,3,6,28,75
6,3,7,225,183
6,3,8,404,236
6,3,9,515,270
6,3,10,574,300
6,3,11,605,320
6,3,12,592,347
6,3,13,478,342
6,3,14,417,350
6,3,15,485,275
6,3,16,381,227
6,3,17,145,171
6,3,18,11,50
6,3,19,0,0
6,3,20,0,0
6,3,21,0,0
6,3,22,0,0
6,3,23,0,0
6,4,0,0,0
6,4,1,0,0
6,4,2,0,0
6,4,3,0,0
6,4,4,0,0
6,4,5,0,0
6,4,6,29,75
6,4,7,234,183
6,4,8,404,236
6,4,9,515,270
6,4,10,574,300
6,4,11,605,316
6,4,12,604,327
6,4,13,601,317
6,4,14,559,297
6,4,15,501,264
6,4,16,382,227
6,4,17,186,168
6,4,18,15,50
6,4,19,0,0
6,4,20,0,0
6,4,21,0,0
6,4,22,0,0
6,4,23,0,0
6,5,0,0,0
6,5,1,0,0
6,5,2,0,0
6,5,3,0,0
6,5,4,0,0
6,5,5,0,0
6,5,6,19,74
6,5,7,170,190
6,5,8,384,240
6,5,9,515,269
6,5,10,574,300
6,5,11,605,310
6,5,12,605,326
6,5,13,601,317
6,5,14,565,312
6,5,15,500,283
6,5,16,383,227
6,5,17,201,168
6,5,18,19,52
6,5,19,0,0
6,5,20,0,0
6,5,21,0,0
6,5,22,0,0
6,5,23,0,0
6,6,0,0,0
6,6,1,0,0
6,6,2,0,0
6,6,3,0,0
6,6,4,0,0
6,6,5,0,0
6,6,6,22,73
6,6,7,212,184
6,6,8,385,239
6,6,9,504,272
6,6,10,558,291
6,6,11,605,305
6,6,12,614,305
6,6,13,601,318
6,6,14,566,296
6,6,15,486,276
6,6,16,326,239
6,6,17,151,174
6,6,18,0,46
6,6,19,0,0
6,6,20,0,0
6,6,21,0,0
6,6,22,0,0
6,6,23,0,0
6,7,0,0,0
6,7,1,0,0
6,7,2,0,0
6,7,3,0,0
6,7,4,0,0
6,7,5,0,0
6,7,6,20,74
6,7,7,171,189
6,7,8,370,242
6,7,9,493,275
6,7,10,550,308
6,7,11,605,316
6,7,12,606,325
6,7,13,600,314
6,7,14,566,296
6,7,15,502,264
6,7,16,360,233
6,7,17,141,173
6,7,18,8,51
6,7,19,0,0
6,7,20,0,0
6,7,21,0,0
6,7,22,0,0
6,7,23,0,0
6,8,0,0,0
6,8,1,0,0
6,8,2,0,0
6,8,3,0,0
6,8,4,0,0
6,8,5,0,0
6,8,6,11,68
6,8,7,147,189
6,8,8,313,255
6,8,9,456,287
6,8,10,531,314
6,8,11,601,329
6,8,12,610,333
6,8,13,598,328
6,8,14,563,311
6,8,15,481,278
6,8,16,302,256
6,8,17,110,171
6,8,18,0,48
6,8,19,0,0
6,8,20,0,0
6,8,21,0,0
6,8,22,0,0
6,8,23,0,0
6,9,0,0,0
6,9,1,0,0
6,9,2,0,0
6,9,3,0,0
6,9,4,0,0
6,9,5,0,0
6,9,6,11,68
6,9,7,147,189
6,9,8,299,257
6,9,9,422,302
6,9,10,513,319
6,9,11,580,311
6,9,12,613,307
6,9,13,601,293
6,9,14,566,289
6,9,15,470,275
6,9,16,332,245
6,9,17,111,172
6,9,18,0,49
6,9,19,0,0
6,9,20,0,0
6,9,21,0,0
6,9,22,0,0
6,9,23,0,0
6,10,0,0,0
6,10,1,0,0
6,10,2,0,0
6,10,3,0,0
6,10,4,0,0
6,10,5,0,0
6,10,6,14,71
6,10,7,159,189
6,10,8,327,251
6,10,9,484,276
6,10,10,551,307
6,10,11,604,311
6,10,12,613,325
6,10,13,601,317
6,10,14,566,297
6,10,15,503,264
6,10,16,387,227
6,10,17,198,171
6,10,18,18,54
6,10,19,0,0
6,10,20,0,0
6,10,21,0,0
6,10,22,0,0
6,10,23,0,0
6,11,0,0,0
6,11,1,0,0
6,11,2,0,0
6,11,3,0,0
6,11,4,0,0
6,11,5,0,0
6,11,6,22,73
6,11,7,226,182
6,11,8,403,235
6,11,9,513,269
6,11,10,573,298
6,11,11,604,317
6,11,12,613,325
6,11,13,601,295
6,11,14,567,296
6,11,15,503,264
6,11,16,387,228
6,11,17,160,176
6,11,18,3,53
6,11,19,0,0
6,11,20,0,0
6,11,21,0,0
6,11,22,0,0
6,11,23,0,0
6,12,0,0,0
6,12,1,0,0
6,12,2,0,0
6,12,3,0,0
6,12,4,0,0
6,12,5,0,0
6,12,6,22,73
6,12,7,212,183
6,12,8,403,235
6,12,9,513,269
6,12,10,572,294
6,12,11,604,316
6,12,12,613,325
6,12,13,601,318
6,12,14,567,297
6,12,15,503,265
6,12,16,388,228
6,12,17,150,177
6,12,18,12,60
6,12,19,0,0
6,12,20,0,0
6,12,21,0,0
6,12,22,0,0
6,12,23,0,0
6,13,0,0,0
6,13,1,0,0
6,13,2,0,0
6,13,3,0,0
6,13,4,0,0
6,13,5,0,0
6,13,6,22,72
6,13,7,225,182
6,13,8,402,235
6,13,9,513,269
6,13,10,572,289
6,13,11,604,307
6,13,12,613,309
6,13,13,595,302
6,13,14,237,409
6,13,15,429,297
6,13,16,375,232
6,13,17,165,177
6,13,18,10,55
6,13,19,0,0
6,13,20,0,0
6,13,21,0,0
6,13,22,0,0
6,13,23,0,0
6,14,0,0,0
6,14,1,0,0
6,14,2,0,0
6,14,3,0,0
6,14,4,0,0
6,14,5,0,0
6,14,6,15,71
6,14,7,171,189
6,14,8,353,246
6,14,9,495,273
6,14,10,553,306
6,14,11,599,317
6,14,12,613,321
6,14,13,601,303
6,14,14,126,404
6,14,15,173,373
6,14,16,293,244
6,14,17,215,172
6,14,18,20,64
6,14,19,0,0
6,14,20,0,0
6,14,21,0,0
6,14,22,0,0
6,14,23,0,0
6,15,0,0,0
6,15,1,0,0
6,15,2,0,0
6,15,3,0,0
6,15,4,0,0
6,15,5,0,0
6,15,6,0,50
6,15,7,138,181
6,15,8,382,246
6,15,9,512,269
6,15,10,572,299
6,15,11,603,319
6,15,12,613,325
6,15,13,600,328
6,15,14,548,303
6,15,15,498,282
6,15,16,389,229
6,15,17,196,173
6,15,18,36,55
6,15,19,0,0
6,15,20,0,0
6,15,21,0,0
6,15,22,0,0
6,15,23,0,0
6,16,0,0,0
6,16,1,0,0
6,16,2,0,0
6,16,3,0,0
6,16,4,0,0
6,16,5,0,0
6,16,6,21,72
6,16,7,209,188
6,16,8,103,265
6,16,9,402,322
6,16,10,561,311
6,16,11,593,326
6,16,12,602,330
6,16,13,526,323
6,16,14,263,414
6,16,15,435,295
6,16,16,390,229
6,16,17,134,177
6,16,18,19,55
6,16,19,0,0
6,16,20,0,0
6,16,21,0,0
6,16,22,0,0
6,16,23,0,0
6,17,0,0,0
6,17,1,0,0
6,17,2,0,0
6,17,3,0,0
6,17,4,0,0
6,17,5,0,0
6,17,6,21,72
6,17,7,211,181
6,17,8,395,231
6,17,9,390,319
6,17,10,477,328
6,17,11,379,399
6,17,12,101,398
6,17,13,31,277
6,17,14,318,407
6,17,15,465,295
6,17,16,139,265
6,17,17,150,172
6,17,18,0,38
6,17,19,0,0
6,17,20,0,0
6,17,21,0,0
6,17,22,0,0
6,17,23,0,0
6,18,0,0,0
6,18,1,0,0
6,18,2,0,0
6,18,3,0,0
6,18,4,0,0
6,18,5,0,0
6,18,6,0,58
6,18,7,114,178
6,18,8,17,201
6,18,9,442,322
6,18,10,278,402
6,18,11,73,420
6,18,12,35,368
6,18,13,6,247
6,18,14,4,154
6,18,15,376,335
6,18,16,319,251
6,18,17,49,162
6,18,18,13,65
6,18,19,0,0
6,18,20,0,0
6,18,21,0,0
6,18,22,0,0
6,18,23,0,0
6,19,0,0,0
6,19,1,0,0
6,19,2,0,0
6,19,3,0,0
6,19,4,0,0
6,19,5,0,0
6,19,6,13,72
6,19,7,49,168
6,19,8,5,174
6,19,9,43,341
6,19,10,12,274
6,19,11,25,311
6,19,12,270,414
6,19,13,14,248
6,19,14,0,137
6,19,15,0,117
6,19,16,17,198
6,19,17,160,170
6,19,18,0,17
6,19,19,0,0
6,19,20,0,0
6,19,21,0,0
6,19,22,0,0
6,19,23,0,0
6,20,0,0,0
6,20,1,0,0
6,20,2,0,0
6,20,3,0,0
6,20,4,0,0
6,20,5,0,0
6,20,6,2,63
6,20,7,112,183
6,20,8,268,261
6,20,9,304,347
6,20,10,148,422
6,20,11,408,398
6,20,12,113,438
6,20,13,5,157
6,20,14,2,225
6,20,15,11,247
6,20,16,115,258
6,20,17,0,73
6,20,18,0,56
6,20,19,0,0
6,20,20,0,0
6,20,21,0,0
6,20,22,0,0
6,20,23,0,0
6,21,0,0,0
6,21,1,0,0
6,21,2,0,0
6,21,3,0,0
6,21,4,0,0
6,21,5,0,0
6,21,6,0,47
6,21,7,185,179
6,21,8,399,233
6,21,9,497,282
6,21,10,557,309
6,21,11,590,324
6,21,12,503,344
6,21,13,361,407
6,21,14,502,315
6,21,15,410,305
6,21,16,350,254
6,21,17,0,46
6,21,18,0,14
6,21,19,0,0
6,21,20,0,0
6,21,21,0,0
6,21,22,0,0
6,21,23,0,0
6,22,0,0,0
6,22,1,0,0
6,22,2,0,0
6,22,3,0,0
6,22,4,0,0
6,22,5,0,0
6,22,6,18,69
6,22,7,229,178
6,22,8,399,232
6,22,9,500,283
6,22,10,559,310
6,22,11,591,325
6,22,12,600,329
6,22,13,588,323
6,22,14,554,307
6,22,15,492,269
6,22,16,392,230
6,22,17,180,181
6,22,18,0,36
6,22,19,0,0
6,22,20,0,0
6,22,21,0,0
6,22,22,0,0
6,22,23,0,0
6,23,0,0,0
6,23,1,0,0
6,23,2,0,0
6,23,3,0,0
6,23,4,0,0
6,23,5,0,0
6,23,6,0,37
6,23,7,100,175
6,23,8,379,245
6,23,9,494,281
6,23,10,552,307
6,23,11,584,322
6,23,12,594,327
6,23,13,583,321
6,23,14,70,372
6,23,15,24,303
6,23,16,0,83
6,23,17,0,46
6,23,18,0,31
6,23,19,0,0
6,23,20,0,0
6,23,21,0,0
6,23,22,0,0
6,23,23,0,0
6,24,0,0,0
6,24,1,0,0
6,24,2,0,0
6,24,3,0,0
6,24,4,0,0
6,24,5,0,0
6,24,6,15,69
6,24,7,129,183
6,24,8,359,249
6,24,9,491,273
6,24,10,540,316
6,24,11,298,391
6,24,12,597,328
